record_id,machine_id,original_product_id,timestamp,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,machine_failure,failure_type
REC-02648,PRESS-01,L49827,2026-04-21 07:00:00,299.8,309.4,1408,45.6,156,0,No Failure
REC-02649,PRESS-01,L49828,2026-04-21 08:00:00,299.8,309.4,1436,51.6,158,0,No Failure
REC-02650,CONV-01,M17509,2026-04-21 09:00:00,299.9,309.5,1582,38.2,160,0,No Failure
REC-02651,PRESS-01,L49830,2026-04-21 10:00:00,299.9,309.6,1280,59.3,163,0,No Failure
REC-02652,PRESS-01,L49831,2026-04-21 11:00:00,299.9,309.5,2008,20.4,165,0,No Failure
REC-02653,PRESS-01,L49832,2026-04-21 12:00:00,299.9,309.5,1772,23.5,167,0,No Failure
REC-02654,PRESS-01,L49833,2026-04-21 13:00:00,299.9,309.5,1779,26.1,169,0,No Failure
REC-02655,PRESS-01,L49834,2026-04-21 14:00:00,299.9,309.5,1567,35.5,171,0,No Failure
REC-02656,CONV-02,M17515,2026-04-21 15:00:00,299.8,309.4,1751,27.0,173,0,No Failure
REC-02657,PRESS-01,L49836,2026-04-21 16:00:00,299.9,309.5,1349,51.3,176,0,No Failure
REC-02658,CONV-01,M17517,2026-04-21 17:00:00,300.0,309.5,1425,40.8,178,0,No Failure
REC-02659,PRESS-01,L49838,2026-04-21 18:00:00,300.0,309.4,1395,44.5,181,0,No Failure
REC-02660,CNC-01,H32073,2026-04-21 19:00:00,299.8,309.3,1595,32.1,183,0,No Failure
REC-02661,PRESS-01,L49840,2026-04-21 20:00:00,299.8,309.3,1291,56.4,188,0,No Failure
REC-02662,CONV-02,M17521,2026-04-21 21:00:00,299.9,309.4,1509,42.8,190,0,No Failure
REC-02663,CONV-01,M17522,2026-04-21 22:00:00,299.9,309.4,1483,38.1,193,0,No Failure
REC-02664,PRESS-01,L49843,2026-04-21 23:00:00,299.9,309.3,1620,31.1,196,0,No Failure
REC-02665,CONV-02,M17524,2026-04-22 00:00:00,299.9,309.4,1487,42.2,198,0,No Failure
REC-02666,PRESS-01,L49845,2026-04-22 01:00:00,299.8,309.4,2256,15.9,201,0,No Failure
REC-02667,CNC-02,H32080,2026-04-22 02:00:00,299.7,309.2,1691,27.7,203,0,No Failure
REC-02668,CONV-01,M17527,2026-04-22 03:00:00,299.8,309.3,1663,35.2,208,0,No Failure
REC-02669,CONV-02,M17528,2026-04-22 04:00:00,299.8,309.3,1640,31.1,211,0,No Failure
REC-02670,CNC-03,H32083,2026-04-22 05:00:00,299.7,309.3,1494,37.8,214,0,No Failure
REC-02671,PRESS-01,L49850,2026-04-22 06:00:00,299.8,309.4,1467,46.2,219,0,No Failure
REC-02672,CONV-01,M17531,2026-04-22 07:00:00,299.7,309.3,1399,41.9,221,1,Tool Wear Failure
REC-02673,PRESS-01,L49852,2026-04-22 08:00:00,299.7,309.3,1445,42.6,0,0,No Failure
REC-02674,PRESS-01,L49853,2026-04-22 09:00:00,299.8,309.4,1480,40.9,2,0,No Failure
REC-02675,PRESS-01,L49854,2026-04-22 10:00:00,299.7,309.3,1546,37.2,4,0,No Failure
REC-02676,PRESS-01,L49855,2026-04-22 11:00:00,299.7,309.3,1574,35.8,6,0,No Failure
REC-02677,PRESS-01,L49856,2026-04-22 12:00:00,299.7,309.3,1592,34.2,8,0,No Failure
REC-02678,PRESS-01,L49857,2026-04-22 13:00:00,299.8,309.5,1495,39.6,10,0,No Failure
REC-02679,PRESS-01,L49858,2026-04-22 14:00:00,299.8,309.6,1447,43.1,12,0,No Failure
REC-02680,PRESS-01,L49859,2026-04-22 15:00:00,299.8,309.5,1476,44.4,14,0,No Failure
REC-02681,PRESS-01,L49860,2026-04-22 16:00:00,299.8,309.5,1641,27.1,16,0,No Failure
REC-02682,PRESS-01,L49861,2026-04-22 17:00:00,299.8,309.5,1545,32.2,18,0,No Failure
REC-02683,CONV-02,M17542,2026-04-22 18:00:00,299.9,309.6,1364,44.4,20,0,No Failure
REC-02684,PRESS-01,L49863,2026-04-22 19:00:00,299.8,309.5,1590,28.5,23,0,No Failure
REC-02685,PRESS-01,L49864,2026-04-22 20:00:00,299.8,309.4,1460,37.4,25,0,No Failure
REC-02686,PRESS-01,L49865,2026-04-22 21:00:00,299.8,309.4,1609,32.5,27,0,No Failure
REC-02687,PRESS-01,L49866,2026-04-22 22:00:00,299.8,309.4,1633,27.5,29,0,No Failure
REC-02688,PRESS-01,L49867,2026-04-22 23:00:00,299.9,309.4,1348,52.8,31,0,No Failure
REC-02689,PRESS-01,L49868,2026-04-23 00:00:00,299.9,309.4,1322,53.9,33,0,No Failure
REC-02690,PRESS-01,L49869,2026-04-23 01:00:00,300.0,309.5,1641,30.1,35,0,No Failure
REC-02691,PRESS-01,L49870,2026-04-23 02:00:00,300.0,309.5,1728,26.0,37,0,No Failure
REC-02692,PRESS-01,L49871,2026-04-23 03:00:00,300.0,309.6,1431,47.7,39,0,No Failure
REC-02693,PRESS-01,L49872,2026-04-23 04:00:00,300.1,309.7,1641,30.4,41,0,No Failure
REC-02694,CONV-01,M17553,2026-04-23 05:00:00,300.1,309.6,1622,36.1,43,0,No Failure
REC-02695,CONV-02,M17554,2026-04-23 06:00:00,300.1,309.6,1625,38.0,46,0,No Failure
REC-02696,PRESS-01,L49875,2026-04-23 07:00:00,300.0,309.5,1869,22.7,49,0,No Failure
REC-02697,PRESS-01,L49876,2026-04-23 08:00:00,300.0,309.6,1452,46.0,51,0,No Failure
REC-02698,PRESS-01,L49877,2026-04-23 09:00:00,300.0,309.6,1618,28.7,53,0,No Failure
REC-02699,PRESS-01,L49878,2026-04-23 10:00:00,300.0,309.4,2010,20.0,55,0,No Failure
REC-02700,PRESS-01,L49879,2026-04-23 11:00:00,299.9,309.4,1363,60.9,57,0,No Failure
REC-02701,PRESS-01,L49880,2026-04-23 12:00:00,299.9,309.3,1473,40.4,59,0,No Failure
REC-02702,PRESS-01,L49881,2026-04-23 13:00:00,299.9,309.2,1333,50.8,61,0,No Failure
REC-02703,PRESS-01,L49882,2026-04-23 14:00:00,299.8,309.2,1760,25.9,63,0,No Failure
REC-02704,CONV-01,M17563,2026-04-23 15:00:00,299.8,309.2,1372,58.2,65,0,No Failure
REC-02705,CONV-02,M17564,2026-04-23 16:00:00,299.7,309.2,1608,34.4,68,0,No Failure
REC-02706,PRESS-01,L49885,2026-04-23 17:00:00,299.7,309.2,1326,64.8,71,0,No Failure
REC-02707,CONV-01,M17566,2026-04-23 18:00:00,299.6,309.1,1560,37.1,73,0,No Failure
REC-02708,CONV-02,M17567,2026-04-23 19:00:00,299.6,309.0,1539,36.1,76,0,No Failure
REC-02709,PRESS-01,L49888,2026-04-23 20:00:00,299.6,309.1,2266,15.3,79,0,No Failure
REC-02710,PRESS-01,L49889,2026-04-23 21:00:00,299.6,309.1,1641,35.8,81,0,No Failure
REC-02711,PRESS-01,L49890,2026-04-23 22:00:00,299.6,309.1,1574,39.2,83,0,No Failure
REC-02712,PRESS-01,L49891,2026-04-23 23:00:00,299.6,309.1,1407,50.6,85,0,No Failure
REC-02713,CNC-01,H32126,2026-04-24 00:00:00,299.7,309.2,1302,55.5,87,0,No Failure
REC-02714,CONV-01,M17573,2026-04-24 01:00:00,299.6,309.2,1651,30.8,92,0,No Failure
REC-02715,CONV-02,M17574,2026-04-24 02:00:00,299.6,309.1,1366,55.2,95,0,No Failure
REC-02716,CONV-01,M17575,2026-04-24 03:00:00,299.5,309.0,1701,28.6,98,0,No Failure
REC-02717,PRESS-01,L49896,2026-04-24 04:00:00,299.5,309.0,1498,44.6,101,0,No Failure
REC-02718,CONV-02,M17577,2026-04-24 05:00:00,299.5,309.1,1422,45.3,103,0,No Failure
REC-02719,PRESS-01,L49898,2026-04-24 06:00:00,299.5,309.1,1357,47.3,106,0,No Failure
REC-02720,PRESS-01,L49899,2026-04-24 07:00:00,299.5,309.2,1690,29.2,108,0,No Failure
REC-02721,PRESS-01,L49900,2026-04-24 08:00:00,299.6,309.2,1559,39.1,110,0,No Failure
REC-02722,CONV-01,M17581,2026-04-24 09:00:00,299.6,309.3,1553,32.4,112,0,No Failure
REC-02723,PRESS-01,L49902,2026-04-24 10:00:00,299.6,309.3,1558,34.8,115,0,No Failure
REC-02724,PRESS-01,L49903,2026-04-24 11:00:00,299.7,309.4,1362,51.9,117,0,No Failure
REC-02725,CONV-02,M17584,2026-04-24 12:00:00,299.8,309.3,1470,42.7,119,0,No Failure
REC-02726,PRESS-01,L49905,2026-04-24 13:00:00,299.8,309.4,1555,34.8,122,0,No Failure
REC-02727,CONV-01,M17586,2026-04-24 14:00:00,299.8,309.4,1423,42.9,124,0,No Failure
REC-02728,PRESS-01,L49907,2026-04-24 15:00:00,299.7,309.3,1434,38.5,127,0,No Failure
REC-02729,PRESS-01,L49908,2026-04-24 16:00:00,299.7,309.3,1779,25.5,129,0,No Failure
REC-02730,PRESS-01,L49909,2026-04-24 17:00:00,299.7,309.3,1417,54.6,131,0,No Failure
REC-02731,PRESS-01,L49910,2026-04-24 18:00:00,299.6,309.2,1425,45.9,133,0,No Failure
REC-02732,CONV-02,M17591,2026-04-24 19:00:00,299.7,309.2,1597,32.9,135,0,No Failure
REC-02733,PRESS-01,L49912,2026-04-24 20:00:00,299.7,309.2,1346,57.4,138,0,No Failure
REC-02734,PRESS-01,L49913,2026-04-24 21:00:00,299.7,309.2,1422,40.4,140,0,No Failure
REC-02735,CNC-02,H32148,2026-04-24 22:00:00,299.7,309.2,1572,32.8,142,0,No Failure
REC-02736,PRESS-01,L49915,2026-04-24 23:00:00,299.7,309.2,1412,45.4,147,0,No Failure
REC-02737,CONV-01,M17596,2026-04-25 00:00:00,299.7,309.1,1576,36.4,149,0,No Failure
REC-02738,CONV-02,M17597,2026-04-25 01:00:00,299.7,309.1,1508,41.2,152,0,No Failure
REC-02739,CONV-01,M17598,2026-04-25 02:00:00,299.8,309.1,1496,44.4,155,0,No Failure
REC-02740,PRESS-01,L49919,2026-04-25 03:00:00,299.8,309.2,1572,35.4,158,0,No Failure
REC-02741,PRESS-01,L49920,2026-04-25 04:00:00,299.6,309.0,1525,42.8,160,0,No Failure
REC-02742,PRESS-01,L49921,2026-04-25 05:00:00,299.6,309.0,1378,51.9,162,0,No Failure
REC-02743,PRESS-01,L49922,2026-04-25 06:00:00,299.6,309.1,1369,51.4,164,0,No Failure
REC-02744,PRESS-01,L49923,2026-04-25 07:00:00,299.6,309.1,1476,45.3,166,0,No Failure
REC-02745,PRESS-01,L49924,2026-04-25 08:00:00,299.7,309.2,1620,30.0,168,0,No Failure
REC-02746,CONV-02,M17605,2026-04-25 09:00:00,299.7,309.1,1603,38.5,170,0,No Failure
REC-02747,PRESS-01,L49926,2026-04-25 10:00:00,299.7,309.2,1411,46.1,173,0,No Failure
REC-02748,PRESS-01,L49927,2026-04-25 11:00:00,299.7,309.2,1616,31.6,175,0,No Failure
REC-02749,PRESS-01,L49928,2026-04-25 12:00:00,299.7,309.2,1631,35.1,177,0,No Failure
REC-02750,CONV-01,M17609,2026-04-25 13:00:00,299.7,309.2,1685,28.9,179,1,Random Failure
REC-02751,CNC-03,H32164,2026-04-25 14:00:00,299.7,309.2,1456,40.6,182,0,No Failure
REC-02752,PRESS-01,L49931,2026-04-25 15:00:00,299.7,309.1,1417,50.1,187,0,No Failure
REC-02753,CONV-02,M17612,2026-04-25 16:00:00,299.7,309.1,1851,24.7,189,0,No Failure
REC-02754,PRESS-01,L49933,2026-04-25 17:00:00,299.7,309.1,1715,27.8,192,0,No Failure
REC-02755,CNC-01,H32168,2026-04-25 18:00:00,299.6,309.1,1630,32.3,194,0,No Failure
REC-02756,PRESS-01,L49935,2026-04-25 19:00:00,299.7,309.2,1478,38.8,199,0,No Failure
REC-02757,PRESS-01,L49936,2026-04-25 20:00:00,299.7,309.2,1781,29.6,201,0,No Failure
REC-02758,PRESS-01,L49937,2026-04-25 21:00:00,299.8,309.2,1439,36.1,203,0,No Failure
REC-02759,CONV-01,M17618,2026-04-25 22:00:00,299.7,309.2,1412,45.3,205,0,No Failure
REC-02760,PRESS-01,L49939,2026-04-25 23:00:00,299.7,309.1,1483,41.1,208,0,No Failure
REC-02761,PRESS-01,L49940,2026-04-26 00:00:00,299.8,309.2,1400,42.6,210,0,No Failure
REC-02762,PRESS-01,L49941,2026-04-26 01:00:00,299.8,309.3,1299,65.1,212,1,Overstrain Failure
REC-02763,PRESS-01,L49942,2026-04-26 02:00:00,299.8,309.2,1479,44.4,214,0,No Failure
REC-02764,PRESS-01,L49943,2026-04-26 03:00:00,299.8,309.2,1491,47.5,216,0,No Failure
REC-02765,CONV-02,M17624,2026-04-26 04:00:00,299.9,309.3,1389,52.8,0,0,No Failure
REC-02766,CONV-01,M17625,2026-04-26 05:00:00,299.9,309.4,1399,54.8,3,0,No Failure
REC-02767,CONV-02,M17626,2026-04-26 06:00:00,299.9,309.4,1889,26.0,6,0,No Failure
REC-02768,PRESS-01,L49947,2026-04-26 07:00:00,300.0,309.5,1925,21.9,9,0,No Failure
REC-02769,PRESS-01,L49948,2026-04-26 08:00:00,300.0,309.5,1675,30.2,11,0,No Failure
REC-02770,CONV-01,M17629,2026-04-26 09:00:00,300.0,309.6,1477,38.1,13,0,No Failure
REC-02771,PRESS-01,L49950,2026-04-26 10:00:00,300.0,309.6,1364,45.9,16,0,No Failure
REC-02772,PRESS-01,L49951,2026-04-26 11:00:00,299.9,309.5,1451,39.4,18,0,No Failure
REC-02773,PRESS-01,L49952,2026-04-26 12:00:00,299.9,309.4,1467,41.2,20,0,No Failure
REC-02774,PRESS-01,L49953,2026-04-26 13:00:00,299.9,309.4,1858,22.5,22,0,No Failure
REC-02775,PRESS-01,L49954,2026-04-26 14:00:00,300.1,309.4,1559,39.7,24,0,No Failure
REC-02776,PRESS-01,L49955,2026-04-26 15:00:00,300.1,309.4,1560,47.7,26,0,No Failure
REC-02777,PRESS-01,L49956,2026-04-26 16:00:00,300.1,309.4,1453,47.6,28,0,No Failure
REC-02778,PRESS-01,L49957,2026-04-26 17:00:00,300.1,309.4,1464,41.7,30,0,No Failure
REC-02779,PRESS-01,L49958,2026-04-26 18:00:00,300.0,309.4,1308,50.2,32,0,No Failure
REC-02780,PRESS-01,L49959,2026-04-26 19:00:00,300.1,309.5,1353,50.9,34,0,No Failure
REC-02781,CONV-02,M17640,2026-04-26 20:00:00,300.2,309.6,1556,35.8,36,0,No Failure
REC-02782,PRESS-01,L49961,2026-04-26 21:00:00,300.2,309.5,2183,17.8,39,0,No Failure
REC-02783,CONV-01,M17642,2026-04-26 22:00:00,300.2,309.6,1491,41.8,41,0,No Failure
REC-02784,CONV-02,M17643,2026-04-26 23:00:00,300.2,309.6,1528,35.1,44,0,No Failure
REC-02785,PRESS-01,L49964,2026-04-27 00:00:00,300.2,309.6,1430,52.7,47,0,No Failure
REC-02786,PRESS-01,L49965,2026-04-27 01:00:00,300.2,309.5,1495,32.6,49,0,No Failure
REC-02787,CONV-01,M17646,2026-04-27 02:00:00,300.2,309.5,1630,28.3,51,0,No Failure
REC-02788,CONV-02,M17647,2026-04-27 03:00:00,300.3,309.6,1524,38.4,54,0,No Failure
REC-02789,PRESS-01,L49968,2026-04-27 04:00:00,300.3,309.6,1326,52.4,57,0,No Failure
REC-02790,CNC-02,H32203,2026-04-27 05:00:00,300.3,309.5,1438,44.0,59,0,No Failure
REC-02791,PRESS-01,L49970,2026-04-27 06:00:00,300.4,309.6,1356,45.9,64,0,No Failure
REC-02792,CNC-03,H32205,2026-04-27 07:00:00,300.4,309.6,1416,43.3,66,0,No Failure
REC-02793,PRESS-01,L49972,2026-04-27 08:00:00,300.4,309.7,1584,32.6,71,0,No Failure
REC-02794,PRESS-01,L49973,2026-04-27 09:00:00,300.3,309.6,1597,31.8,73,0,No Failure
REC-02795,PRESS-01,L49974,2026-04-27 10:00:00,300.4,309.6,1553,43.9,75,0,No Failure
REC-02796,CONV-01,M17655,2026-04-27 11:00:00,300.3,309.5,1405,49.4,77,0,No Failure
REC-02797,PRESS-01,L49976,2026-04-27 12:00:00,300.2,309.5,1539,35.3,80,0,No Failure
REC-02798,CONV-02,M17657,2026-04-27 13:00:00,300.3,309.6,1398,53.7,82,0,No Failure
REC-02799,PRESS-01,L49978,2026-04-27 14:00:00,300.3,309.6,1568,39.6,85,0,No Failure
REC-02800,PRESS-01,L49979,2026-04-27 15:00:00,300.3,309.6,1404,44.6,87,0,No Failure
REC-02801,CONV-01,M17660,2026-04-27 16:00:00,300.2,309.5,1500,45.7,89,0,No Failure
REC-02802,CONV-02,M17661,2026-04-27 17:00:00,300.2,309.5,1642,28.8,92,0,No Failure
REC-02803,CONV-01,M17662,2026-04-27 18:00:00,300.3,309.6,1509,46.6,95,0,No Failure
REC-02804,PRESS-01,L49983,2026-04-27 19:00:00,300.2,309.5,1343,50.2,98,0,No Failure
REC-02805,PRESS-01,L49984,2026-04-27 20:00:00,300.1,309.5,1450,40.1,100,0,No Failure
REC-02806,PRESS-01,L49985,2026-04-27 21:00:00,300.0,309.4,1460,43.5,102,0,No Failure
REC-02807,PRESS-01,L49986,2026-04-27 22:00:00,300.0,309.3,1364,41.2,104,0,No Failure
REC-02808,CONV-02,M17667,2026-04-27 23:00:00,299.9,309.3,1452,41.9,106,0,No Failure
REC-02809,PRESS-01,L49988,2026-04-28 00:00:00,299.9,309.3,1471,41.8,109,0,No Failure
REC-02810,PRESS-01,L49989,2026-04-28 01:00:00,299.9,309.2,1598,34.6,111,0,No Failure
REC-02811,PRESS-01,L49990,2026-04-28 02:00:00,299.8,309.1,1772,24.8,113,0,No Failure
REC-02812,PRESS-01,L49991,2026-04-28 03:00:00,299.9,309.2,1761,25.6,115,0,No Failure
REC-02813,CONV-01,M17672,2026-04-28 04:00:00,300.0,309.3,1413,40.7,117,0,No Failure
REC-02814,PRESS-01,L49993,2026-04-28 05:00:00,300.0,309.3,1887,22.6,120,0,No Failure
REC-02815,PRESS-01,L49994,2026-04-28 06:00:00,300.0,309.3,1395,56.5,122,0,No Failure
REC-02816,CONV-02,M17675,2026-04-28 07:00:00,300.1,309.4,1569,31.6,124,0,No Failure
REC-02817,PRESS-01,L49996,2026-04-28 08:00:00,300.1,309.4,1434,47.3,127,0,No Failure
REC-02818,PRESS-01,L49997,2026-04-28 09:00:00,300.2,309.5,1417,41.1,129,0,No Failure
REC-02819,PRESS-01,L49998,2026-04-28 10:00:00,300.2,309.5,1729,28.4,131,0,No Failure
REC-02820,PRESS-01,L49999,2026-04-28 11:00:00,300.2,309.5,1356,51.1,133,0,No Failure
REC-02821,PRESS-01,L50000,2026-04-28 12:00:00,300.2,309.5,1436,48.8,135,0,No Failure
REC-02822,CONV-01,M17681,2026-04-28 13:00:00,300.3,309.6,1419,42.5,137,0,No Failure
REC-02823,PRESS-01,L50002,2026-04-28 14:00:00,300.3,309.6,1593,38.1,140,0,No Failure
REC-02824,CONV-02,M17683,2026-04-28 15:00:00,300.3,309.5,1320,62.2,142,0,No Failure
REC-02825,CONV-01,M17684,2026-04-28 16:00:00,300.3,309.5,1448,42.4,145,0,No Failure
REC-02826,PRESS-01,L50005,2026-04-28 17:00:00,300.3,309.4,1470,33.5,148,0,No Failure
REC-02827,CONV-02,M17686,2026-04-28 18:00:00,300.3,309.4,1612,33.1,150,0,No Failure
REC-02828,PRESS-01,L50007,2026-04-28 19:00:00,300.4,309.4,1412,51.6,153,0,No Failure
REC-02829,CONV-01,M17688,2026-04-28 20:00:00,300.4,309.4,1875,23.9,155,0,No Failure
REC-02830,PRESS-01,L50009,2026-04-28 21:00:00,300.3,309.3,1612,36.0,158,0,No Failure
REC-02831,CONV-02,M17690,2026-04-28 22:00:00,300.4,309.3,1411,41.6,160,0,No Failure
REC-02832,CONV-01,M17691,2026-04-28 23:00:00,300.3,309.2,1490,47.9,163,0,No Failure
REC-02833,CONV-02,M17692,2026-04-29 00:00:00,300.4,309.3,1467,40.3,166,0,No Failure
REC-02834,PRESS-01,L50013,2026-04-29 01:00:00,300.3,309.2,1807,26.4,169,0,No Failure
REC-02835,PRESS-01,L50014,2026-04-29 02:00:00,300.3,309.1,1368,46.0,171,0,No Failure
REC-02836,PRESS-01,L50015,2026-04-29 03:00:00,300.3,309.2,1572,32.0,173,0,No Failure
REC-02837,CONV-01,M17696,2026-04-29 04:00:00,300.3,309.1,1458,44.3,175,0,No Failure
REC-02838,PRESS-01,L50017,2026-04-29 05:00:00,300.3,309.1,1699,30.3,178,0,No Failure
REC-02839,PRESS-01,L50018,2026-04-29 06:00:00,300.3,309.3,1478,39.5,180,0,No Failure
REC-02840,CONV-02,M17699,2026-04-29 07:00:00,300.4,309.4,1362,42.1,182,0,No Failure
REC-02841,CNC-01,H32254,2026-04-29 08:00:00,300.4,309.4,1487,38.9,185,0,No Failure
REC-02842,PRESS-01,L50021,2026-04-29 09:00:00,300.3,309.4,1705,29.4,190,0,No Failure
REC-02843,PRESS-01,L50022,2026-04-29 10:00:00,300.3,309.3,1345,53.5,192,0,No Failure
REC-02844,PRESS-01,L50023,2026-04-29 11:00:00,300.3,309.2,1532,40.2,194,0,No Failure
REC-02845,PRESS-01,L50024,2026-04-29 12:00:00,300.3,309.2,1650,35.2,196,0,No Failure
REC-02846,PRESS-01,L50025,2026-04-29 13:00:00,300.3,309.2,1398,54.4,198,0,No Failure
REC-02847,PRESS-01,L50026,2026-04-29 14:00:00,300.3,309.2,1412,44.8,200,0,No Failure
REC-02848,PRESS-01,L50027,2026-04-29 15:00:00,300.4,309.3,1525,39.6,202,0,No Failure
REC-02849,CONV-01,M17708,2026-04-29 16:00:00,300.3,309.3,1391,57.9,204,0,No Failure
REC-02850,PRESS-01,L50029,2026-04-29 17:00:00,300.4,309.3,1766,28.2,207,0,No Failure
REC-02851,PRESS-01,L50030,2026-04-29 18:00:00,300.4,309.3,1671,35.0,209,0,No Failure
REC-02852,PRESS-01,L50031,2026-04-29 19:00:00,300.5,309.3,1373,48.8,211,0,No Failure
REC-02853,CONV-02,M17712,2026-04-29 20:00:00,300.5,309.4,1347,50.1,213,0,No Failure
REC-02854,CONV-01,M17713,2026-04-29 21:00:00,300.5,309.3,1539,39.1,216,0,No Failure
REC-02855,PRESS-01,L50034,2026-04-29 22:00:00,300.5,309.3,1470,40.8,219,0,No Failure
REC-02856,PRESS-01,L50035,2026-04-29 23:00:00,300.5,309.3,1528,37.0,221,0,No Failure
REC-02857,CNC-02,H32270,2026-04-30 00:00:00,300.5,309.3,1471,45.2,223,0,No Failure
REC-02858,CONV-02,M17717,2026-04-30 01:00:00,300.4,309.2,1528,37.2,228,0,No Failure
REC-02859,PRESS-01,L50038,2026-04-30 02:00:00,300.5,309.3,1417,51.5,231,1,Overstrain Failure
REC-02860,PRESS-01,L50039,2026-04-30 03:00:00,300.6,309.4,1549,43.4,233,0,No Failure
REC-02861,CNC-03,H32274,2026-04-30 04:00:00,300.6,309.4,1463,49.2,235,0,No Failure
REC-02862,PRESS-01,L50041,2026-04-30 05:00:00,300.7,309.5,1479,43.6,240,0,No Failure
REC-02863,PRESS-01,L50042,2026-04-30 06:00:00,300.6,309.5,1867,23.0,242,0,No Failure
REC-02864,PRESS-01,L50043,2026-04-30 07:00:00,300.6,309.4,1471,44.1,244,0,No Failure
REC-02865,CNC-01,H32278,2026-04-30 08:00:00,300.6,309.4,1380,47.6,246,1,Tool Wear Failure
REC-02866,CNC-02,H32279,2026-04-30 09:00:00,300.7,309.7,1623,32.7,0,0,No Failure
REC-02867,PRESS-01,L50046,2026-04-30 10:00:00,300.8,309.7,1997,20.7,5,0,No Failure
REC-02868,CNC-03,H32281,2026-04-30 11:00:00,300.7,309.6,1390,48.5,7,0,No Failure
REC-02869,PRESS-01,L50048,2026-04-30 12:00:00,300.8,309.7,1418,46.6,12,0,No Failure
REC-02870,PRESS-01,L50049,2026-04-30 13:00:00,300.8,309.7,1519,35.8,14,0,No Failure
REC-02871,CONV-01,M17730,2026-04-30 14:00:00,300.8,309.7,1519,39.7,16,0,No Failure
REC-02872,CONV-02,M17731,2026-04-30 15:00:00,300.7,309.6,1536,37.2,19,0,No Failure
REC-02873,PRESS-01,L50052,2026-04-30 16:00:00,300.8,309.6,1680,28.7,22,0,No Failure
REC-02874,CNC-01,H32287,2026-04-30 17:00:00,300.6,309.4,1555,37.9,24,0,No Failure
REC-02875,PRESS-01,L50054,2026-04-30 18:00:00,300.6,309.5,1471,49.6,29,0,No Failure
REC-02876,CONV-01,M17735,2026-04-30 19:00:00,300.5,309.4,1877,23.8,31,0,No Failure
REC-02877,CONV-02,M17736,2026-04-30 20:00:00,300.5,309.3,1578,30.5,34,0,No Failure
REC-02878,CONV-01,M17737,2026-04-30 21:00:00,300.5,309.4,1655,32.1,37,0,No Failure
REC-02879,CNC-02,H32292,2026-04-30 22:00:00,300.5,309.4,1502,34.3,40,0,No Failure
REC-02880,CONV-02,M17739,2026-04-30 23:00:00,300.6,309.4,1367,63.2,45,1,Power Failure
REC-02881,PRESS-01,L50060,2026-05-01 00:00:00,300.7,309.5,1541,37.2,48,0,No Failure
REC-02882,CONV-01,M17741,2026-05-01 01:00:00,300.6,309.6,1588,37.0,50,0,No Failure
REC-02883,PRESS-01,L50062,2026-05-01 02:00:00,300.6,309.6,1684,32.8,53,0,No Failure
REC-02884,PRESS-01,L50063,2026-05-01 03:00:00,300.6,309.5,1437,40.0,55,0,No Failure
REC-02885,PRESS-01,L50064,2026-05-01 04:00:00,300.6,309.6,1409,42.4,57,0,No Failure
REC-02886,CONV-02,M17745,2026-05-01 05:00:00,300.5,309.5,1320,49.9,59,0,No Failure
REC-02887,CNC-03,H32300,2026-05-01 06:00:00,300.5,309.5,1635,34.2,62,0,No Failure
REC-02888,CONV-01,M17747,2026-05-01 07:00:00,300.5,309.5,1691,27.6,67,0,No Failure
REC-02889,CONV-02,M17748,2026-05-01 08:00:00,300.6,309.6,1365,50.0,70,0,No Failure
REC-02890,CONV-01,M17749,2026-05-01 09:00:00,300.7,309.7,1523,38.2,73,0,No Failure
REC-02891,PRESS-01,L50070,2026-05-01 10:00:00,300.6,309.7,1593,32.4,76,0,No Failure
REC-02892,PRESS-01,L50071,2026-05-01 11:00:00,300.6,309.6,1682,30.7,78,0,No Failure
REC-02893,PRESS-01,L50072,2026-05-01 12:00:00,300.7,309.6,1329,54.3,80,0,No Failure
REC-02894,CONV-02,M17753,2026-05-01 13:00:00,300.7,309.6,1568,35.2,82,0,No Failure
REC-02895,PRESS-01,L50074,2026-05-01 14:00:00,300.7,309.6,1733,24.8,85,0,No Failure
REC-02896,CONV-01,M17755,2026-05-01 15:00:00,300.7,309.6,1473,48.1,87,0,No Failure
REC-02897,CONV-02,M17756,2026-05-01 16:00:00,300.7,309.5,1633,31.3,90,0,No Failure
REC-02898,CONV-01,M17757,2026-05-01 17:00:00,300.6,309.5,1530,40.2,93,0,No Failure
REC-02899,CONV-02,M17758,2026-05-01 18:00:00,300.6,309.5,1550,40.2,96,0,No Failure
REC-02900,PRESS-01,L50079,2026-05-01 19:00:00,300.6,309.4,1410,40.6,99,0,No Failure
REC-02901,PRESS-01,L50080,2026-05-01 20:00:00,300.5,309.3,1574,33.5,101,0,No Failure
REC-02902,PRESS-01,L50081,2026-05-01 21:00:00,300.6,309.4,1425,40.3,103,0,No Failure
REC-02903,CONV-01,M17762,2026-05-01 22:00:00,300.6,309.4,1541,35.2,105,0,No Failure
REC-02904,CONV-02,M17763,2026-05-01 23:00:00,300.7,309.5,1733,26.7,108,0,No Failure
REC-02905,PRESS-01,L50084,2026-05-02 00:00:00,300.6,309.4,2496,13.5,111,0,No Failure
REC-02906,PRESS-01,L50085,2026-05-02 01:00:00,300.6,309.4,1552,36.4,113,0,No Failure
